#,P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
10573,2.14,6,-400701.63,-3.45,-0.2145
10574,2.15,4,-400701.63,-3.45,-0.2145
10575,2.15,5,-400701.63,-3.45,-0.2145
10576,2.15,6,-400701.63,-3.45,-0.2145
10577,2.16,4,-400701.63,-3.45,-0.2145
10578,2.16,5,-400701.63,-3.45,-0.2145
10579,2.16,6,-400701.63,-3.45,-0.2145
10580,2.17,4,-400701.63,-3.45,-0.2145
10581,2.17,5,-400701.63,-3.45,-0.2145
10582,2.17,6,-400701.63,-3.45,-0.2145
10583,2.18,4,-400701.63,-3.45,-0.2145
10584,2.18,5,-400701.63,-3.45,-0.2145
10585,2.18,6,-400701.63,-3.45,-0.2145
10586,2.19,4,-400701.63,-3.45,-0.2145
10587,2.19,5,-400701.63,-3.45,-0.2145
10588,2.19,6,-400701.63,-3.45,-0.2145
10589,2.2,4,-400701.63,-3.45,-0.2145
10590,2.2,5,-400701.63,-3.45,-0.2145
10591,2.2,6,-400701.63,-3.45,-0.2145
10592,2.21,4,-400701.63,-3.45,-0.2145
10593,2.21,5,-400701.63,-3.45,-0.2145
10594,2.21,6,-400701.63,-3.45,-0.2145
10595,2.22,4,-400701.63,-3.45,-0.2145
10596,2.22,5,-400701.63,-3.45,-0.2145
10597,2.22,6,-400701.63,-3.45,-0.2145
10598,2.23,4,-400701.63,-3.45,-0.2145
10599,2.23,5,-400701.63,-3.45,-0.2145
10600,2.23,6,-400701.63,-3.45,-0.2145
10601,2.24,4,-400701.63,-3.45,-0.2145
10602,2.24,5,-400701.63,-3.45,-0.2145
10603,2.24,6,-400701.63,-3.45,-0.2145
10604,2.25,4,-400701.63,-3.45,-0.2145
10605,2.25,5,-400701.63,-3.45,-0.2145
10606,2.25,6,-400701.63,-3.45,-0.2145
10607,2.26,4,-400701.63,-3.45,-0.2145
10608,2.26,5,-400701.63,-3.45,-0.2145
10609,2.26,6,-400701.63,-3.45,-0.2145
10610,2.27,4,-400701.63,-3.45,-0.2145
10611,2.27,5,-400701.63,-3.45,-0.2145
10612,2.27,6,-400701.63,-3.45,-0.2145
10613,2.28,4,-400701.63,-3.45,-0.2145
10614,2.28,5,-400701.63,-3.45,-0.2145
10615,2.28,6,-400701.63,-3.45,-0.2145
10616,2.29,4,-400701.63,-3.45,-0.2145
10617,2.29,5,-400701.63,-3.45,-0.2145
10618,2.29,6,-400701.63,-3.45,-0.2145
10619,2.3,3,-400701.63,-3.45,-0.2145
10620,2.3,4,-400701.63,-3.45,-0.2145
10621,2.3,5,-400701.63,-3.45,-0.2145
10622,2.3,6,-400701.63,-3.45,-0.2145
10623,2.31,3,-400701.63,-3.45,-0.2145
10624,2.31,4,-400701.63,-3.45,-0.2145
10625,2.31,5,-400701.63,-3.45,-0.2145
10626,2.31,6,-400701.63,-3.45,-0.2145
10627,2.32,3,-400701.63,-3.45,-0.2145
10628,2.32,4,-400701.63,-3.45,-0.2145
10629,2.32,5,-400701.63,-3.45,-0.2145
10630,2.32,6,-400701.63,-3.45,-0.2145
10631,2.33,3,-400701.63,-3.45,-0.2145
10632,2.33,4,-400701.63,-3.45,-0.2145
10633,2.33,5,-400701.63,-3.45,-0.2145
10634,2.33,6,-400701.63,-3.45,-0.2145
10635,2.34,3,-400701.63,-3.45,-0.2145
10636,2.34,4,-400701.63,-3.45,-0.2145
10637,2.34,5,-400701.63,-3.45,-0.2145
10638,2.34,6,-400701.63,-3.45,-0.2145
10639,2.35,3,-400701.63,-3.45,-0.2145
10640,2.35,4,-400701.63,-3.45,-0.2145
10641,2.35,5,-400701.63,-3.45,-0.2145
10642,2.35,6,-400701.63,-3.45,-0.2145
10643,2.36,3,-400701.63,-3.45,-0.2145
10644,2.36,4,-400701.63,-3.45,-0.2145
10645,2.36,5,-400701.63,-3.45,-0.2145
10646,2.36,6,-400701.63,-3.45,-0.2145
10647,2.37,3,-400701.63,-3.45,-0.2145
10648,2.37,4,-400701.63,-3.45,-0.2145
10649,2.37,5,-400701.63,-3.45,-0.2145
10650,2.37,6,-400701.63,-3.45,-0.2145
10651,2.38,3,-400701.63,-3.45,-0.2145
10652,2.38,4,-400701.63,-3.45,-0.2145
10653,2.38,5,-400701.63,-3.45,-0.2145
10654,2.38,6,-400701.63,-3.45,-0.2145
10655,2.39,3,-400701.63,-3.45,-0.2145
10656,2.39,4,-400701.63,-3.45,-0.2145
10657,2.39,5,-400701.63,-3.45,-0.2145
10658,2.39,6,-400701.63,-3.45,-0.2145
10659,2.4,3,-400701.63,-3.45,-0.2145
10660,2.4,4,-400701.63,-3.45,-0.2145
10661,2.4,5,-400701.63,-3.45,-0.2145
10662,2.4,6,-400701.63,-3.45,-0.2145
10663,2.41,3,-400701.63,-3.45,-0.2145
10664,2.41,4,-400701.63,-3.45,-0.2145
10665,2.41,5,-400701.63,-3.45,-0.2145
10666,2.41,6,-400701.63,-3.45,-0.2145
10667,2.42,3,-400701.63,-3.45,-0.2145
10668,2.42,4,-400701.63,-3.45,-0.2145
10669,2.42,5,-400701.63,-3.45,-0.2145
10670,2.42,6,-400701.63,-3.45,-0.2145
10671,2.43,3,-400701.63,-3.45,-0.2145
10672,2.43,4,-400701.63,-3.45,-0.2145
10673,2.43,5,-400701.63,-3.45,-0.2145
10674,2.43,6,-400701.63,-3.45,-0.2145
10675,2.44,3,-400701.63,-3.45,-0.2145
10676,2.44,4,-400701.63,-3.45,-0.2145
10677,2.44,5,-400701.63,-3.45,-0.2145
10678,2.44,6,-400701.63,-3.45,-0.2145
10679,2.45,3,-400701.63,-3.45,-0.2145
10680,2.45,4,-400701.63,-3.45,-0.2145
10681,2.45,5,-400701.63,-3.45,-0.2145
10682,2.45,6,-400701.63,-3.45,-0.2145
10683,2.46,3,-400701.63,-3.45,-0.2145
10684,2.46,4,-400701.63,-3.45,-0.2145
10685,2.46,5,-400701.63,-3.45,-0.2145
10686,2.46,6,-400701.63,-3.45,-0.2145
10687,2.47,3,-400701.63,-3.45,-0.2145
10688,2.47,4,-400701.63,-3.45,-0.2145
10689,2.47,5,-400701.63,-3.45,-0.2145
10690,2.47,6,-400701.63,-3.45,-0.2145
10691,2.48,3,-400701.63,-3.45,-0.2145
10692,2.48,4,-400701.63,-3.45,-0.2145
10693,2.48,5,-400701.63,-3.45,-0.2145
10694,2.48,6,-400701.63,-3.45,-0.2145
10695,2.49,3,-400701.63,-3.45,-0.2145
10696,2.49,4,-400701.63,-3.45,-0.2145
10697,2.49,5,-400701.63,-3.45,-0.2145
10698,2.49,6,-400701.63,-3.45,-0.2145
10699,2.5,3,-400701.63,-3.45,-0.2145
10700,2.5,4,-400701.63,-3.45,-0.2145
10701,2.5,5,-400701.63,-3.45,-0.2145
10702,2.5,6,-400701.63,-3.45,-0.2145
10703,2.51,3,-400701.63,-3.45,-0.2145
10704,2.51,4,-400701.63,-3.45,-0.2145
10705,2.51,5,-400701.63,-3.45,-0.2145
10706,2.51,6,-400701.63,-3.45,-0.2145
10707,2.52,3,-400701.63,-3.45,-0.2145
10708,2.52,4,-400701.63,-3.45,-0.2145
10709,2.52,5,-400701.63,-3.45,-0.2145
10710,2.52,6,-400701.63,-3.45,-0.2145
10711,2.53,3,-400701.63,-3.45,-0.2145
10712,2.53,4,-400701.63,-3.45,-0.2145
10713,2.53,5,-400701.63,-3.45,-0.2145
10714,2.53,6,-400701.63,-3.45,-0.2145
10715,2.54,3,-400701.63,-3.45,-0.2145
10716,2.54,4,-400701.63,-3.45,-0.2145
10717,2.54,5,-400701.63,-3.45,-0.2145
10718,2.54,6,-400701.63,-3.45,-0.2145
10719,2.55,3,-400701.63,-3.45,-0.2145
10720,2.55,4,-400701.63,-3.45,-0.2145
10721,2.55,5,-400701.63,-3.45,-0.2145
10722,2.55,6,-400701.63,-3.45,-0.2145
10723,2.56,3,-400701.63,-3.45,-0.2145
10724,2.56,4,-400701.63,-3.45,-0.2145
10725,2.56,5,-400701.63,-3.45,-0.2145
10726,2.56,6,-400701.63,-3.45,-0.2145
10727,2.57,3,-400701.63,-3.45,-0.2145
10728,2.57,4,-400701.63,-3.45,-0.2145
10729,2.57,5,-400701.63,-3.45,-0.2145
10730,2.57,6,-400701.63,-3.45,-0.2145
10731,2.58,3,-400701.63,-3.45,-0.2145
10732,2.58,4,-400701.63,-3.45,-0.2145
10733,2.58,5,-400701.63,-3.45,-0.2145
10734,2.58,6,-400701.63,-3.45,-0.2145
10735,2.59,3,-400701.63,-3.45,-0.2145
10736,2.59,4,-400701.63,-3.45,-0.2145
10737,2.59,5,-400701.63,-3.45,-0.2145
10738,2.59,6,-400701.63,-3.45,-0.2145
10739,2.6,3,-400701.63,-3.45,-0.2145
10740,2.6,4,-400701.63,-3.45,-0.2145
10741,2.6,5,-400701.63,-3.45,-0.2145
10742,2.6,6,-400701.63,-3.45,-0.2145
10743,2.61,3,-400701.63,-3.45,-0.2145
10744,2.61,4,-400701.63,-3.45,-0.2145
10745,2.61,5,-400701.63,-3.45,-0.2145
10746,2.61,6,-400701.63,-3.45,-0.2145
10747,2.62,3,-400701.63,-3.45,-0.2145
10748,2.62,4,-400701.63,-3.45,-0.2145
10749,2.62,5,-400701.63,-3.45,-0.2145
10750,2.62,6,-400701.63,-3.45,-0.2145
10751,2.63,3,-400701.63,-3.45,-0.2145
10752,2.63,4,-400701.63,-3.45,-0.2145
10753,2.63,5,-400701.63,-3.45,-0.2145
10754,2.63,6,-400701.63,-3.45,-0.2145
10755,2.64,3,-400701.63,-3.45,-0.2145
10756,2.64,4,-400701.63,-3.45,-0.2145
10757,2.64,5,-400701.63,-3.45,-0.2145
10758,2.65,3,-400701.63,-3.45,-0.2145
10759,2.65,4,-400701.63,-3.45,-0.2145
10760,2.65,5,-400701.63,-3.45,-0.2145
10761,2.66,3,-400701.63,-3.45,-0.2145
10762,2.66,4,-400701.63,-3.45,-0.2145
10763,2.66,5,-400701.63,-3.45,-0.2145
10764,2.67,3,-400701.63,-3.45,-0.2145
10765,2.67,4,-400701.63,-3.45,-0.2145
10766,2.67,5,-400701.63,-3.45,-0.2145
10767,2.68,3,-400701.63,-3.45,-0.2145
10768,2.68,4,-400701.63,-3.45,-0.2145
10769,2.68,5,-400701.63,-3.45,-0.2145
10770,2.69,3,-400701.63,-3.45,-0.2145
10771,2.69,4,-400701.63,-3.45,-0.2145
10772,2.69,5,-400701.63,-3.45,-0.2145
10773,2.7,3,-400701.63,-3.45,-0.2145
10774,2.7,4,-400701.63,-3.45,-0.2145
10775,2.7,5,-400701.63,-3.45,-0.2145
10776,2.71,3,-400701.63,-3.45,-0.2145
10777,2.71,4,-400701.63,-3.45,-0.2145
10778,2.71,5,-400701.63,-3.45,-0.2145
10779,2.72,3,-400701.63,-3.45,-0.2145
10780,2.72,4,-400701.63,-3.45,-0.2145
10781,2.72,5,-400701.63,-3.45,-0.2145
10782,2.73,3,-400701.63,-3.45,-0.2145
10783,2.73,4,-400701.63,-3.45,-0.2145
10784,2.73,5,-400701.63,-3.45,-0.2145
10785,2.74,3,-400701.63,-3.45,-0.2145
10786,2.74,4,-400701.63,-3.45,-0.2145
10787,2.74,5,-400701.63,-3.45,-0.2145
10788,2.75,3,-400701.63,-3.45,-0.2145
10789,2.75,4,-400701.63,-3.45,-0.2145
10790,2.75,5,-400701.63,-3.45,-0.2145
10791,2.76,3,-400701.63,-3.45,-0.2145
10792,2.76,4,-400701.63,-3.45,-0.2145
10793,2.76,5,-400701.63,-3.45,-0.2145
10794,2.77,3,-400701.63,-3.45,-0.2145
10795,2.77,4,-400701.63,-3.45,-0.2145
10796,2.77,5,-400701.63,-3.45,-0.2145
10797,2.78,3,-400701.63,-3.45,-0.2145
10798,2.78,4,-400701.63,-3.45,-0.2145
10799,2.78,5,-400701.63,-3.45,-0.2145
10800,2.79,3,-400701.63,-3.45,-0.2145
10801,2.79,4,-400701.63,-3.45,-0.2145
10802,2.79,5,-400701.63,-3.45,-0.2145
10803,2.8,3,-400701.63,-3.45,-0.2145
10804,2.8,4,-400701.63,-3.45,-0.2145
10805,2.8,5,-400701.63,-3.45,-0.2145
10806,2.81,3,-400701.63,-3.45,-0.2145
10807,2.81,4,-400701.63,-3.45,-0.2145
10808,2.81,5,-400701.63,-3.45,-0.2145
10809,2.82,3,-400701.63,-3.45,-0.2145
10810,2.82,4,-400701.63,-3.45,-0.2145
10811,2.82,5,-400701.63,-3.45,-0.2145
10812,2.83,2,-400701.63,-3.45,-0.2145
10813,2.83,3,-400701.63,-3.45,-0.2145
10814,2.83,4,-400701.63,-3.45,-0.2145
10815,2.83,5,-400701.63,-3.45,-0.2145
10816,2.84,2,-400701.63,-3.45,-0.2145
10817,2.84,3,-400701.63,-3.45,-0.2145
10818,2.84,4,-400701.63,-3.45,-0.2145
10819,2.84,5,-400701.63,-3.45,-0.2145
10820,2.85,2,-400701.63,-3.45,-0.2145
10821,2.85,3,-400701.63,-3.45,-0.2145
10822,2.85,4,-400701.63,-3.45,-0.2145
10823,2.86,2,-400701.63,-3.45,-0.2145
10824,2.86,3,-400701.63,-3.45,-0.2145
10825,2.86,4,-400701.63,-3.45,-0.2145
10826,2.87,2,-400701.63,-3.45,-0.2145
10827,2.87,3,-400701.63,-3.45,-0.2145
10828,2.87,4,-400701.63,-3.45,-0.2145
10829,2.88,2,-400701.63,-3.45,-0.2145
10830,2.88,3,-400701.63,-3.45,-0.2145
10831,2.88,4,-400701.63,-3.45,-0.2145
10832,2.89,2,-400701.63,-3.45,-0.2145
10833,2.89,3,-400701.63,-3.45,-0.2145
10834,2.89,4,-400701.63,-3.45,-0.2145
10835,2.9,2,-400701.63,-3.45,-0.2145
10836,2.9,3,-400701.63,-3.45,-0.2145
10837,2.9,4,-400701.63,-3.45,-0.2145
10838,2.91,2,-400701.63,-3.45,-0.2145
10839,2.91,3,-400701.63,-3.45,-0.2145
10840,2.91,4,-400701.63,-3.45,-0.2145
10841,2.92,2,-400701.63,-3.45,-0.2145
10842,2.92,3,-400701.63,-3.45,-0.2145
10843,2.92,4,-400701.63,-3.45,-0.2145
10844,2.93,2,-400701.63,-3.45,-0.2145
10845,2.93,3,-400701.63,-3.45,-0.2145
10846,2.93,4,-400701.63,-3.45,-0.2145
10847,2.94,2,-400701.63,-3.45,-0.2145
10848,2.94,3,-400701.63,-3.45,-0.2145
10849,2.94,4,-400701.63,-3.45,-0.2145
10850,2.95,2,-400701.63,-3.45,-0.2145
10851,2.95,3,-400701.63,-3.45,-0.2145
10852,2.95,4,-400701.63,-3.45,-0.2145
10853,2.96,2,-400701.63,-3.45,-0.2145
10854,2.96,3,-400701.63,-3.45,-0.2145
10855,2.96,4,-400701.63,-3.45,-0.2145
10856,2.97,2,-400701.63,-3.45,-0.2145
10857,2.97,3,-400701.63,-3.45,-0.2145
10858,2.97,4,-400701.63,-3.45,-0.2145
10859,2.98,2,-400701.63,-3.45,-0.2145
10860,2.98,3,-400701.63,-3.45,-0.2145
10861,2.98,4,-400701.63,-3.45,-0.2145
10862,2.99,2,-400701.63,-3.45,-0.2145
10863,2.99,3,-400701.63,-3.45,-0.2145
10864,2.99,4,-400701.63,-3.45,-0.2145
10865,3,2,-400701.63,-3.45,-0.2145
10866,3,3,-400701.63,-3.45,-0.2145
10867,3,4,-400701.63,-3.45,-0.2145
10868,0.39,7,-401629.74,-2.69,-0.1199
10869,0.43,9,-406050.55,-2.84,-0.0433
10870,0.32,38,-412898.19,-3.44,0.0551
10871,0.32,39,-412898.19,-3.44,0.0551
10872,0.32,40,-412898.19,-3.44,0.0551
10873,0.32,41,-412898.19,-3.44,0.0551
10874,0.32,42,-412898.19,-3.44,0.0551
10875,0.32,43,-412898.19,-3.44,0.0551
10876,1.4,2,-423219.65,-2.96,-0.1064
10877,1.41,2,-423219.65,-2.96,-0.1064
10878,1.42,2,-423219.65,-2.96,-0.1064
10879,0.21,44,-433585.45,-3.24,0.0042
10880,0.21,45,-433585.45,-3.24,0.0042
10881,0.18,50,-474277.70,-3.32,-0.3025
10882,0.22,44,-491459.40,-3.67,0.0603
10883,0.22,45,-491459.40,-3.67,0.0603
10884,0.47,7,-517438.91,-3.62,0.0072
10885,2.19,2,-549449.68,-4.63,-0.1317
10886,2.2,2,-549449.68,-4.63,-0.1317
10887,2.21,2,-549449.68,-4.63,-0.1317
10888,2.22,2,-549449.68,-4.63,-0.1317
10889,2.23,2,-549449.68,-4.63,-0.1317
10890,2.24,2,-549449.68,-4.63,-0.1317
10891,0.5,17,-550302.57,-4.59,-0.2550
10892,0.5,18,-550302.57,-4.59,-0.2550
10893,0.5,19,-550302.57,-4.59,-0.2550
10894,1.17,4,-551920.01,-3.84,-0.1622
10895,1.18,4,-551920.01,-3.84,-0.1622
10896,0.39,24,-553624.11,-4.61,-0.2917
10897,0.4,24,-553624.11,-4.61,-0.2917
10898,0.41,24,-553624.11,-4.61,-0.2917
10899,0.43,21,-553624.11,-4.61,-0.2917
10900,0.43,22,-553624.11,-4.61,-0.2917
10901,0.46,8,-562312.44,-3.94,0.0253
10902,1.29,2,-567976.85,-3.80,-0.0607
10903,2.46,1,-577112.40,-4.31,0.0512
10904,2.47,1,-577112.40,-4.31,0.0512
10905,2.48,1,-577112.40,-4.31,0.0512
10906,2.49,1,-577112.40,-4.31,0.0512
10907,2.5,1,-577112.40,-4.31,0.0512
10908,2.51,1,-577112.40,-4.31,0.0512
10909,2.52,1,-577112.40,-4.31,0.0512
10910,0.3,48,-586597.60,-5.07,-0.0147
10911,1.82,1,-587387.99,-3.93,0.0547
10912,1.83,1,-587387.99,-3.93,0.0547
10913,1.84,1,-587387.99,-3.93,0.0547
10914,2.14,1,-608035.34,-4.26,0.0049
10915,2.15,1,-608035.34,-4.26,0.0049
10916,2.16,1,-608035.34,-4.26,0.0049
10917,0.32,10,-608770.85,-4.07,-0.1877
10918,0.28,49,-621639.46,-5.35,0.0048
10919,2.64,2,-635975.13,-5.36,-0.3011
10920,2.65,2,-635975.13,-5.36,-0.3011
10921,2.66,2,-635975.13,-5.36,-0.3011
10922,2.67,2,-635975.13,-5.36,-0.3011
10923,2.68,2,-635975.13,-5.36,-0.3011
10924,2.69,2,-635975.13,-5.36,-0.3011
10925,2.7,2,-635975.13,-5.36,-0.3011
10926,2.71,2,-635975.13,-5.36,-0.3011
10927,2.72,2,-635975.13,-5.36,-0.3011
10928,2.73,2,-635975.13,-5.36,-0.3011
10929,2.74,2,-635975.13,-5.36,-0.3011
10930,2.75,2,-635975.13,-5.36,-0.3011
10931,2.76,2,-635975.13,-5.36,-0.3011
10932,2.77,2,-635975.13,-5.36,-0.3011
10933,2.78,2,-635975.13,-5.36,-0.3011
10934,2.79,2,-635975.13,-5.36,-0.3011
10935,2.8,2,-635975.13,-5.36,-0.3011
10936,2.81,2,-635975.13,-5.36,-0.3011
10937,2.82,2,-635975.13,-5.36,-0.3011
10938,0.2,36,-646096.67,-4.52,-0.3367
10939,0.31,44,-676751.14,-5.64,-0.0504
10940,2.08,2,-682031.90,-4.78,-0.1712
10941,2.09,2,-682031.90,-4.78,-0.1712
10942,2.1,2,-682031.90,-4.78,-0.1712
10943,0.32,31,-689272.61,-5.74,-0.0151
10944,0.32,32,-689272.61,-5.74,-0.0151
10945,0.25,44,-693534.99,-5.18,-0.0405
10946,1.1,8,-708327.96,-5.90,-0.7969
10947,1.11,8,-708327.96,-5.90,-0.7969
10948,1.12,8,-708327.96,-5.90,-0.7969
10949,1.13,8,-708327.96,-5.90,-0.7969
10950,1.14,8,-708327.96,-5.90,-0.7969
10951,1.15,8,-708327.96,-5.90,-0.7969
10952,1.16,8,-708327.96,-5.90,-0.7969
10953,1.17,8,-708327.96,-5.90,-0.7969
10954,1.18,8,-708327.96,-5.90,-0.7969
10955,1.19,8,-708327.96,-5.90,-0.7969
10956,1.2,8,-708327.96,-5.90,-0.7969
10957,1.21,8,-708327.96,-5.90,-0.7969
10958,1.22,8,-708327.96,-5.90,-0.7969
10959,1.23,8,-708327.96,-5.90,-0.7969
10960,1.24,8,-708327.96,-5.90,-0.7969
10961,1.25,8,-708327.96,-5.90,-0.7969
10962,1.26,7,-708327.96,-5.90,-0.7969
10963,1.26,8,-708327.96,-5.90,-0.7969
10964,1.27,7,-708327.96,-5.90,-0.7969
10965,1.27,8,-708327.96,-5.90,-0.7969
10966,1.28,7,-708327.96,-5.90,-0.7969
10967,1.28,8,-708327.96,-5.90,-0.7969
10968,1.29,7,-708327.96,-5.90,-0.7969
10969,1.29,8,-708327.96,-5.90,-0.7969
10970,1.3,7,-708327.96,-5.90,-0.7969
10971,1.3,8,-708327.96,-5.90,-0.7969
10972,1.31,7,-708327.96,-5.90,-0.7969
10973,1.31,8,-708327.96,-5.90,-0.7969
10974,1.32,7,-708327.96,-5.90,-0.7969
10975,1.32,8,-708327.96,-5.90,-0.7969
10976,1.33,7,-708327.96,-5.90,-0.7969
10977,1.33,8,-708327.96,-5.90,-0.7969
10978,1.34,7,-708327.96,-5.90,-0.7969
10979,1.34,8,-708327.96,-5.90,-0.7969
10980,1.35,7,-708327.96,-5.90,-0.7969
10981,1.35,8,-708327.96,-5.90,-0.7969
10982,1.36,7,-708327.96,-5.90,-0.7969
10983,1.36,8,-708327.96,-5.90,-0.7969
10984,1.37,7,-708327.96,-5.90,-0.7969
10985,1.37,8,-708327.96,-5.90,-0.7969
10986,1.38,7,-708327.96,-5.90,-0.7969
10987,1.38,8,-708327.96,-5.90,-0.7969
10988,1.43,2,-709331.41,-4.97,-0.1679
10989,1.44,2,-709331.41,-4.97,-0.1679
10990,0.26,42,-723840.26,-5.41,-0.0180
10991,1.17,3,-734190.88,-5.11,-0.1497
10992,1.18,3,-734190.88,-5.11,-0.1497
10993,0.46,7,-753780.67,-5.28,-0.0126
10994,0.31,35,-755985.65,-6.30,-0.0689
10995,0.31,36,-755985.65,-6.30,-0.0689
10996,0.31,37,-755985.65,-6.30,-0.0689
10997,0.29,11,-778781.96,-5.21,-0.2073
10998,0.36,43,-797248.30,-6.86,-0.3285
10999,0.37,43,-797248.30,-6.86,-0.3285
11000,0.38,42,-797248.30,-6.86,-0.3285
11001,0.38,43,-797248.30,-6.86,-0.3285
11002,0.39,40,-797248.30,-6.86,-0.3285
11003,0.39,41,-797248.30,-6.86,-0.3285
11004,0.39,42,-797248.30,-6.86,-0.3285
11005,0.39,43,-797248.30,-6.86,-0.3285
11006,0.4,38,-797248.30,-6.86,-0.3285
11007,0.4,39,-797248.30,-6.86,-0.3285
11008,0.4,40,-797248.30,-6.86,-0.3285
11009,0.4,41,-797248.30,-6.86,-0.3285
11010,0.4,42,-797248.30,-6.86,-0.3285
11011,0.4,43,-797248.30,-6.86,-0.3285
11012,0.41,30,-797248.30,-6.86,-0.3285
11013,0.41,31,-797248.30,-6.86,-0.3285
11014,0.41,32,-797248.30,-6.86,-0.3285
11015,0.41,33,-797248.30,-6.86,-0.3285
11016,0.41,34,-797248.30,-6.86,-0.3285
11017,0.41,35,-797248.30,-6.86,-0.3285
11018,0.41,36,-797248.30,-6.86,-0.3285
11019,0.41,37,-797248.30,-6.86,-0.3285
11020,0.41,38,-797248.30,-6.86,-0.3285
11021,0.41,39,-797248.30,-6.86,-0.3285
11022,0.41,40,-797248.30,-6.86,-0.3285
11023,0.41,41,-797248.30,-6.86,-0.3285
11024,0.41,42,-797248.30,-6.86,-0.3285
11025,0.41,43,-797248.30,-6.86,-0.3285
11026,0.42,30,-797248.30,-6.86,-0.3285
11027,0.42,31,-797248.30,-6.86,-0.3285
11028,0.42,32,-797248.30,-6.86,-0.3285
11029,0.42,33,-797248.30,-6.86,-0.3285
11030,0.42,34,-797248.30,-6.86,-0.3285
11031,0.42,35,-797248.30,-6.86,-0.3285
11032,0.42,36,-797248.30,-6.86,-0.3285
11033,0.42,37,-797248.30,-6.86,-0.3285
11034,0.42,38,-797248.30,-6.86,-0.3285
11035,0.42,39,-797248.30,-6.86,-0.3285
11036,0.42,40,-797248.30,-6.86,-0.3285
11037,0.42,41,-797248.30,-6.86,-0.3285
11038,0.42,42,-797248.30,-6.86,-0.3285
11039,0.42,43,-797248.30,-6.86,-0.3285
11040,0.43,30,-797248.30,-6.86,-0.3285
11041,0.43,31,-797248.30,-6.86,-0.3285
11042,0.43,32,-797248.30,-6.86,-0.3285
11043,0.43,33,-797248.30,-6.86,-0.3285
11044,0.43,34,-797248.30,-6.86,-0.3285
11045,0.43,35,-797248.30,-6.86,-0.3285
11046,0.43,36,-797248.30,-6.86,-0.3285
11047,0.43,37,-797248.30,-6.86,-0.3285
11048,0.43,38,-797248.30,-6.86,-0.3285
11049,0.43,39,-797248.30,-6.86,-0.3285
11050,0.43,40,-797248.30,-6.86,-0.3285
11051,0.43,41,-797248.30,-6.86,-0.3285
11052,0.43,42,-797248.30,-6.86,-0.3285
11053,0.43,43,-797248.30,-6.86,-0.3285
11054,0.44,30,-797248.30,-6.86,-0.3285
11055,0.44,31,-797248.30,-6.86,-0.3285
11056,0.44,32,-797248.30,-6.86,-0.3285
11057,0.44,33,-797248.30,-6.86,-0.3285
11058,0.44,34,-797248.30,-6.86,-0.3285
11059,0.44,35,-797248.30,-6.86,-0.3285
11060,0.44,36,-797248.30,-6.86,-0.3285
11061,0.44,37,-797248.30,-6.86,-0.3285
11062,0.44,38,-797248.30,-6.86,-0.3285
11063,0.44,39,-797248.30,-6.86,-0.3285
11064,0.44,40,-797248.30,-6.86,-0.3285
11065,0.44,41,-797248.30,-6.86,-0.3285
11066,0.44,42,-797248.30,-6.86,-0.3285
11067,0.44,43,-797248.30,-6.86,-0.3285
11068,0.45,28,-797248.30,-6.86,-0.3285
11069,0.45,29,-797248.30,-6.86,-0.3285
11070,0.45,30,-797248.30,-6.86,-0.3285
11071,0.45,31,-797248.30,-6.86,-0.3285
11072,0.45,32,-797248.30,-6.86,-0.3285
11073,0.45,33,-797248.30,-6.86,-0.3285
11074,0.45,34,-797248.30,-6.86,-0.3285
11075,0.45,35,-797248.30,-6.86,-0.3285
11076,0.45,36,-797248.30,-6.86,-0.3285
11077,0.45,37,-797248.30,-6.86,-0.3285
11078,0.45,38,-797248.30,-6.86,-0.3285
11079,0.45,39,-797248.30,-6.86,-0.3285
11080,0.45,40,-797248.30,-6.86,-0.3285
11081,0.45,41,-797248.30,-6.86,-0.3285
11082,0.45,42,-797248.30,-6.86,-0.3285
11083,0.45,43,-797248.30,-6.86,-0.3285
11084,0.46,28,-797248.30,-6.86,-0.3285
11085,0.46,29,-797248.30,-6.86,-0.3285
11086,0.46,30,-797248.30,-6.86,-0.3285
11087,0.46,31,-797248.30,-6.86,-0.3285
11088,0.46,32,-797248.30,-6.86,-0.3285
11089,0.46,33,-797248.30,-6.86,-0.3285
11090,0.46,34,-797248.30,-6.86,-0.3285
11091,0.46,35,-797248.30,-6.86,-0.3285
11092,0.46,36,-797248.30,-6.86,-0.3285
11093,0.46,37,-797248.30,-6.86,-0.3285
11094,0.46,38,-797248.30,-6.86,-0.3285
11095,0.46,39,-797248.30,-6.86,-0.3285
11096,0.46,40,-797248.30,-6.86,-0.3285
11097,0.46,41,-797248.30,-6.86,-0.3285
11098,0.46,42,-797248.30,-6.86,-0.3285
11099,0.46,43,-797248.30,-6.86,-0.3285
11100,0.47,28,-797248.30,-6.86,-0.3285
11101,0.47,29,-797248.30,-6.86,-0.3285
11102,0.47,30,-797248.30,-6.86,-0.3285
11103,0.47,31,-797248.30,-6.86,-0.3285
11104,0.47,32,-797248.30,-6.86,-0.3285
11105,0.47,33,-797248.30,-6.86,-0.3285
11106,0.47,34,-797248.30,-6.86,-0.3285
11107,0.47,35,-797248.30,-6.86,-0.3285
11108,0.47,36,-797248.30,-6.86,-0.3285
11109,0.47,37,-797248.30,-6.86,-0.3285
11110,0.47,38,-797248.30,-6.86,-0.3285
