#,P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
4149,1.17,33,0.00,0.00,0.0000
4150,1.17,34,0.00,0.00,0.0000
4151,1.17,35,0.00,0.00,0.0000
4152,1.17,36,0.00,0.00,0.0000
4153,1.17,37,0.00,0.00,0.0000
4154,1.17,38,0.00,0.00,0.0000
4155,1.17,39,0.00,0.00,0.0000
4156,1.17,40,0.00,0.00,0.0000
4157,1.17,41,0.00,0.00,0.0000
4158,1.17,42,0.00,0.00,0.0000
4159,1.17,43,0.00,0.00,0.0000
4160,1.17,44,0.00,0.00,0.0000
4161,1.17,45,0.00,0.00,0.0000
4162,1.17,46,0.00,0.00,0.0000
4163,1.17,47,0.00,0.00,0.0000
4164,1.17,48,0.00,0.00,0.0000
4165,1.17,49,0.00,0.00,0.0000
4166,1.17,50,0.00,0.00,0.0000
4167,1.18,10,0.00,0.00,0.0000
4168,1.18,11,0.00,0.00,0.0000
4169,1.18,12,0.00,0.00,0.0000
4170,1.18,13,0.00,0.00,0.0000
4171,1.18,14,0.00,0.00,0.0000
4172,1.18,15,0.00,0.00,0.0000
4173,1.18,16,0.00,0.00,0.0000
4174,1.18,17,0.00,0.00,0.0000
4175,1.18,18,0.00,0.00,0.0000
4176,1.18,19,0.00,0.00,0.0000
4177,1.18,20,0.00,0.00,0.0000
4178,1.18,21,0.00,0.00,0.0000
4179,1.18,22,0.00,0.00,0.0000
4180,1.18,23,0.00,0.00,0.0000
4181,1.18,24,0.00,0.00,0.0000
4182,1.18,25,0.00,0.00,0.0000
4183,1.18,26,0.00,0.00,0.0000
4184,1.18,27,0.00,0.00,0.0000
4185,1.18,28,0.00,0.00,0.0000
4186,1.18,29,0.00,0.00,0.0000
4187,1.18,30,0.00,0.00,0.0000
4188,1.18,31,0.00,0.00,0.0000
4189,1.18,32,0.00,0.00,0.0000
4190,1.18,33,0.00,0.00,0.0000
4191,1.18,34,0.00,0.00,0.0000
4192,1.18,35,0.00,0.00,0.0000
4193,1.18,36,0.00,0.00,0.0000
4194,1.18,37,0.00,0.00,0.0000
4195,1.18,38,0.00,0.00,0.0000
4196,1.18,39,0.00,0.00,0.0000
4197,1.18,40,0.00,0.00,0.0000
4198,1.18,41,0.00,0.00,0.0000
4199,1.18,42,0.00,0.00,0.0000
4200,1.18,43,0.00,0.00,0.0000
4201,1.18,44,0.00,0.00,0.0000
4202,1.18,45,0.00,0.00,0.0000
4203,1.18,46,0.00,0.00,0.0000
4204,1.18,47,0.00,0.00,0.0000
4205,1.18,48,0.00,0.00,0.0000
4206,1.18,49,0.00,0.00,0.0000
4207,1.18,50,0.00,0.00,0.0000
4208,1.19,10,0.00,0.00,0.0000
4209,1.19,11,0.00,0.00,0.0000
4210,1.19,12,0.00,0.00,0.0000
4211,1.19,13,0.00,0.00,0.0000
4212,1.19,14,0.00,0.00,0.0000
4213,1.19,15,0.00,0.00,0.0000
4214,1.19,16,0.00,0.00,0.0000
4215,1.19,17,0.00,0.00,0.0000
4216,1.19,18,0.00,0.00,0.0000
4217,1.19,19,0.00,0.00,0.0000
4218,1.19,20,0.00,0.00,0.0000
4219,1.19,21,0.00,0.00,0.0000
4220,1.19,22,0.00,0.00,0.0000
4221,1.19,23,0.00,0.00,0.0000
4222,1.19,24,0.00,0.00,0.0000
4223,1.19,25,0.00,0.00,0.0000
4224,1.19,26,0.00,0.00,0.0000
4225,1.19,27,0.00,0.00,0.0000
4226,1.19,28,0.00,0.00,0.0000
4227,1.19,29,0.00,0.00,0.0000
4228,1.19,30,0.00,0.00,0.0000
4229,1.19,31,0.00,0.00,0.0000
4230,1.19,32,0.00,0.00,0.0000
4231,1.19,33,0.00,0.00,0.0000
4232,1.19,34,0.00,0.00,0.0000
4233,1.19,35,0.00,0.00,0.0000
4234,1.19,36,0.00,0.00,0.0000
4235,1.19,37,0.00,0.00,0.0000
4236,1.19,38,0.00,0.00,0.0000
4237,1.19,39,0.00,0.00,0.0000
4238,1.19,40,0.00,0.00,0.0000
4239,1.19,41,0.00,0.00,0.0000
4240,1.19,42,0.00,0.00,0.0000
4241,1.19,43,0.00,0.00,0.0000
4242,1.19,44,0.00,0.00,0.0000
4243,1.19,45,0.00,0.00,0.0000
4244,1.19,46,0.00,0.00,0.0000
4245,1.19,47,0.00,0.00,0.0000
4246,1.19,48,0.00,0.00,0.0000
4247,1.19,49,0.00,0.00,0.0000
4248,1.19,50,0.00,0.00,0.0000
4249,1.2,10,0.00,0.00,0.0000
4250,1.2,11,0.00,0.00,0.0000
4251,1.2,12,0.00,0.00,0.0000
4252,1.2,13,0.00,0.00,0.0000
4253,1.2,14,0.00,0.00,0.0000
4254,1.2,15,0.00,0.00,0.0000
4255,1.2,16,0.00,0.00,0.0000
4256,1.2,17,0.00,0.00,0.0000
4257,1.2,18,0.00,0.00,0.0000
4258,1.2,19,0.00,0.00,0.0000
4259,1.2,20,0.00,0.00,0.0000
4260,1.2,21,0.00,0.00,0.0000
4261,1.2,22,0.00,0.00,0.0000
4262,1.2,23,0.00,0.00,0.0000
4263,1.2,24,0.00,0.00,0.0000
4264,1.2,25,0.00,0.00,0.0000
4265,1.2,26,0.00,0.00,0.0000
4266,1.2,27,0.00,0.00,0.0000
4267,1.2,28,0.00,0.00,0.0000
4268,1.2,29,0.00,0.00,0.0000
4269,1.2,30,0.00,0.00,0.0000
4270,1.2,31,0.00,0.00,0.0000
4271,1.2,32,0.00,0.00,0.0000
4272,1.2,33,0.00,0.00,0.0000
4273,1.2,34,0.00,0.00,0.0000
4274,1.2,35,0.00,0.00,0.0000
4275,1.2,36,0.00,0.00,0.0000
4276,1.2,37,0.00,0.00,0.0000
4277,1.2,38,0.00,0.00,0.0000
4278,1.2,39,0.00,0.00,0.0000
4279,1.2,40,0.00,0.00,0.0000
4280,1.2,41,0.00,0.00,0.0000
4281,1.2,42,0.00,0.00,0.0000
4282,1.2,43,0.00,0.00,0.0000
4283,1.2,44,0.00,0.00,0.0000
4284,1.2,45,0.00,0.00,0.0000
4285,1.2,46,0.00,0.00,0.0000
4286,1.2,47,0.00,0.00,0.0000
4287,1.2,48,0.00,0.00,0.0000
4288,1.2,49,0.00,0.00,0.0000
4289,1.2,50,0.00,0.00,0.0000
4290,1.21,10,0.00,0.00,0.0000
4291,1.21,11,0.00,0.00,0.0000
4292,1.21,12,0.00,0.00,0.0000
4293,1.21,13,0.00,0.00,0.0000
4294,1.21,14,0.00,0.00,0.0000
4295,1.21,15,0.00,0.00,0.0000
4296,1.21,16,0.00,0.00,0.0000
4297,1.21,17,0.00,0.00,0.0000
4298,1.21,18,0.00,0.00,0.0000
4299,1.21,19,0.00,0.00,0.0000
4300,1.21,20,0.00,0.00,0.0000
4301,1.21,21,0.00,0.00,0.0000
4302,1.21,22,0.00,0.00,0.0000
4303,1.21,23,0.00,0.00,0.0000
4304,1.21,24,0.00,0.00,0.0000
4305,1.21,25,0.00,0.00,0.0000
4306,1.21,26,0.00,0.00,0.0000
4307,1.21,27,0.00,0.00,0.0000
4308,1.21,28,0.00,0.00,0.0000
4309,1.21,29,0.00,0.00,0.0000
4310,1.21,30,0.00,0.00,0.0000
4311,1.21,31,0.00,0.00,0.0000
4312,1.21,32,0.00,0.00,0.0000
4313,1.21,33,0.00,0.00,0.0000
4314,1.21,34,0.00,0.00,0.0000
4315,1.21,35,0.00,0.00,0.0000
4316,1.21,36,0.00,0.00,0.0000
4317,1.21,37,0.00,0.00,0.0000
4318,1.21,38,0.00,0.00,0.0000
4319,1.21,39,0.00,0.00,0.0000
4320,1.21,40,0.00,0.00,0.0000
4321,1.21,41,0.00,0.00,0.0000
4322,1.21,42,0.00,0.00,0.0000
4323,1.21,43,0.00,0.00,0.0000
4324,1.21,44,0.00,0.00,0.0000
4325,1.21,45,0.00,0.00,0.0000
4326,1.21,46,0.00,0.00,0.0000
4327,1.21,47,0.00,0.00,0.0000
4328,1.21,48,0.00,0.00,0.0000
4329,1.21,49,0.00,0.00,0.0000
4330,1.21,50,0.00,0.00,0.0000
4331,1.22,10,0.00,0.00,0.0000
4332,1.22,11,0.00,0.00,0.0000
4333,1.22,12,0.00,0.00,0.0000
4334,1.22,13,0.00,0.00,0.0000
4335,1.22,14,0.00,0.00,0.0000
4336,1.22,15,0.00,0.00,0.0000
4337,1.22,16,0.00,0.00,0.0000
4338,1.22,17,0.00,0.00,0.0000
4339,1.22,18,0.00,0.00,0.0000
4340,1.22,19,0.00,0.00,0.0000
4341,1.22,20,0.00,0.00,0.0000
4342,1.22,21,0.00,0.00,0.0000
4343,1.22,22,0.00,0.00,0.0000
4344,1.22,23,0.00,0.00,0.0000
4345,1.22,24,0.00,0.00,0.0000
4346,1.22,25,0.00,0.00,0.0000
4347,1.22,26,0.00,0.00,0.0000
4348,1.22,27,0.00,0.00,0.0000
4349,1.22,28,0.00,0.00,0.0000
4350,1.22,29,0.00,0.00,0.0000
4351,1.22,30,0.00,0.00,0.0000
4352,1.22,31,0.00,0.00,0.0000
4353,1.22,32,0.00,0.00,0.0000
4354,1.22,33,0.00,0.00,0.0000
4355,1.22,34,0.00,0.00,0.0000
4356,1.22,35,0.00,0.00,0.0000
4357,1.22,36,0.00,0.00,0.0000
4358,1.22,37,0.00,0.00,0.0000
4359,1.22,38,0.00,0.00,0.0000
4360,1.22,39,0.00,0.00,0.0000
4361,1.22,40,0.00,0.00,0.0000
4362,1.22,41,0.00,0.00,0.0000
4363,1.22,42,0.00,0.00,0.0000
4364,1.22,43,0.00,0.00,0.0000
4365,1.22,44,0.00,0.00,0.0000
4366,1.22,45,0.00,0.00,0.0000
4367,1.22,46,0.00,0.00,0.0000
4368,1.22,47,0.00,0.00,0.0000
4369,1.22,48,0.00,0.00,0.0000
4370,1.22,49,0.00,0.00,0.0000
4371,1.22,50,0.00,0.00,0.0000
4372,1.23,8,0.00,0.00,0.0000
4373,1.23,9,0.00,0.00,0.0000
4374,1.23,10,0.00,0.00,0.0000
4375,1.23,11,0.00,0.00,0.0000
4376,1.23,12,0.00,0.00,0.0000
4377,1.23,13,0.00,0.00,0.0000
4378,1.23,14,0.00,0.00,0.0000
4379,1.23,15,0.00,0.00,0.0000
4380,1.23,16,0.00,0.00,0.0000
4381,1.23,17,0.00,0.00,0.0000
4382,1.23,18,0.00,0.00,0.0000
4383,1.23,19,0.00,0.00,0.0000
4384,1.23,20,0.00,0.00,0.0000
4385,1.23,21,0.00,0.00,0.0000
4386,1.23,22,0.00,0.00,0.0000
4387,1.23,23,0.00,0.00,0.0000
4388,1.23,24,0.00,0.00,0.0000
4389,1.23,25,0.00,0.00,0.0000
4390,1.23,26,0.00,0.00,0.0000
4391,1.23,27,0.00,0.00,0.0000
4392,1.23,28,0.00,0.00,0.0000
4393,1.23,29,0.00,0.00,0.0000
4394,1.23,30,0.00,0.00,0.0000
4395,1.23,31,0.00,0.00,0.0000
4396,1.23,32,0.00,0.00,0.0000
4397,1.23,33,0.00,0.00,0.0000
4398,1.23,34,0.00,0.00,0.0000
4399,1.23,35,0.00,0.00,0.0000
4400,1.23,36,0.00,0.00,0.0000
4401,1.23,37,0.00,0.00,0.0000
4402,1.23,38,0.00,0.00,0.0000
4403,1.23,39,0.00,0.00,0.0000
4404,1.23,40,0.00,0.00,0.0000
4405,1.23,41,0.00,0.00,0.0000
4406,1.23,42,0.00,0.00,0.0000
4407,1.23,43,0.00,0.00,0.0000
4408,1.23,44,0.00,0.00,0.0000
4409,1.23,45,0.00,0.00,0.0000
4410,1.23,46,0.00,0.00,0.0000
4411,1.23,47,0.00,0.00,0.0000
4412,1.23,48,0.00,0.00,0.0000
4413,1.23,49,0.00,0.00,0.0000
4414,1.23,50,0.00,0.00,0.0000
4415,1.24,8,0.00,0.00,0.0000
4416,1.24,9,0.00,0.00,0.0000
4417,1.24,10,0.00,0.00,0.0000
4418,1.24,11,0.00,0.00,0.0000
4419,1.24,12,0.00,0.00,0.0000
4420,1.24,13,0.00,0.00,0.0000
4421,1.24,14,0.00,0.00,0.0000
4422,1.24,15,0.00,0.00,0.0000
4423,1.24,16,0.00,0.00,0.0000
4424,1.24,17,0.00,0.00,0.0000
4425,1.24,18,0.00,0.00,0.0000
4426,1.24,19,0.00,0.00,0.0000
4427,1.24,20,0.00,0.00,0.0000
4428,1.24,21,0.00,0.00,0.0000
4429,1.24,22,0.00,0.00,0.0000
4430,1.24,23,0.00,0.00,0.0000
4431,1.24,24,0.00,0.00,0.0000
4432,1.24,25,0.00,0.00,0.0000
4433,1.24,26,0.00,0.00,0.0000
4434,1.24,27,0.00,0.00,0.0000
4435,1.24,28,0.00,0.00,0.0000
4436,1.24,29,0.00,0.00,0.0000
4437,1.24,30,0.00,0.00,0.0000
4438,1.24,31,0.00,0.00,0.0000
4439,1.24,32,0.00,0.00,0.0000
4440,1.24,33,0.00,0.00,0.0000
4441,1.24,34,0.00,0.00,0.0000
4442,1.24,35,0.00,0.00,0.0000
4443,1.24,36,0.00,0.00,0.0000
4444,1.24,37,0.00,0.00,0.0000
4445,1.24,38,0.00,0.00,0.0000
4446,1.24,39,0.00,0.00,0.0000
4447,1.24,40,0.00,0.00,0.0000
4448,1.24,41,0.00,0.00,0.0000
4449,1.24,42,0.00,0.00,0.0000
4450,1.24,43,0.00,0.00,0.0000
4451,1.24,44,0.00,0.00,0.0000
4452,1.24,45,0.00,0.00,0.0000
4453,1.24,46,0.00,0.00,0.0000
4454,1.24,47,0.00,0.00,0.0000
4455,1.24,48,0.00,0.00,0.0000
4456,1.24,49,0.00,0.00,0.0000
4457,1.24,50,0.00,0.00,0.0000
4458,1.25,8,0.00,0.00,0.0000
4459,1.25,9,0.00,0.00,0.0000
4460,1.25,10,0.00,0.00,0.0000
4461,1.25,11,0.00,0.00,0.0000
4462,1.25,12,0.00,0.00,0.0000
4463,1.25,13,0.00,0.00,0.0000
4464,1.25,14,0.00,0.00,0.0000
4465,1.25,15,0.00,0.00,0.0000
4466,1.25,16,0.00,0.00,0.0000
4467,1.25,17,0.00,0.00,0.0000
4468,1.25,18,0.00,0.00,0.0000
4469,1.25,19,0.00,0.00,0.0000
4470,1.25,20,0.00,0.00,0.0000
4471,1.25,21,0.00,0.00,0.0000
4472,1.25,22,0.00,0.00,0.0000
4473,1.25,23,0.00,0.00,0.0000
4474,1.25,24,0.00,0.00,0.0000
4475,1.25,25,0.00,0.00,0.0000
4476,1.25,26,0.00,0.00,0.0000
4477,1.25,27,0.00,0.00,0.0000
4478,1.25,28,0.00,0.00,0.0000
4479,1.25,29,0.00,0.00,0.0000
4480,1.25,30,0.00,0.00,0.0000
4481,1.25,31,0.00,0.00,0.0000
4482,1.25,32,0.00,0.00,0.0000
4483,1.25,33,0.00,0.00,0.0000
4484,1.25,34,0.00,0.00,0.0000
4485,1.25,35,0.00,0.00,0.0000
4486,1.25,36,0.00,0.00,0.0000
4487,1.25,37,0.00,0.00,0.0000
4488,1.25,38,0.00,0.00,0.0000
4489,1.25,39,0.00,0.00,0.0000
4490,1.25,40,0.00,0.00,0.0000
4491,1.25,41,0.00,0.00,0.0000
4492,1.25,42,0.00,0.00,0.0000
4493,1.25,43,0.00,0.00,0.0000
4494,1.25,44,0.00,0.00,0.0000
4495,1.25,45,0.00,0.00,0.0000
4496,1.25,46,0.00,0.00,0.0000
4497,1.25,47,0.00,0.00,0.0000
4498,1.25,48,0.00,0.00,0.0000
4499,1.25,49,0.00,0.00,0.0000
4500,1.25,50,0.00,0.00,0.0000
4501,1.26,8,0.00,0.00,0.0000
4502,1.26,9,0.00,0.00,0.0000
4503,1.26,10,0.00,0.00,0.0000
4504,1.26,11,0.00,0.00,0.0000
4505,1.26,12,0.00,0.00,0.0000
4506,1.26,13,0.00,0.00,0.0000
4507,1.26,14,0.00,0.00,0.0000
4508,1.26,15,0.00,0.00,0.0000
4509,1.26,16,0.00,0.00,0.0000
4510,1.26,17,0.00,0.00,0.0000
4511,1.26,18,0.00,0.00,0.0000
4512,1.26,19,0.00,0.00,0.0000
4513,1.26,20,0.00,0.00,0.0000
4514,1.26,21,0.00,0.00,0.0000
4515,1.26,22,0.00,0.00,0.0000
4516,1.26,23,0.00,0.00,0.0000
4517,1.26,24,0.00,0.00,0.0000
4518,1.26,25,0.00,0.00,0.0000
4519,1.26,26,0.00,0.00,0.0000
4520,1.26,27,0.00,0.00,0.0000
4521,1.26,28,0.00,0.00,0.0000
4522,1.26,29,0.00,0.00,0.0000
4523,1.26,30,0.00,0.00,0.0000
4524,1.26,31,0.00,0.00,0.0000
4525,1.26,32,0.00,0.00,0.0000
4526,1.26,33,0.00,0.00,0.0000
4527,1.26,34,0.00,0.00,0.0000
4528,1.26,35,0.00,0.00,0.0000
4529,1.26,36,0.00,0.00,0.0000
4530,1.26,37,0.00,0.00,0.0000
4531,1.26,38,0.00,0.00,0.0000
4532,1.26,39,0.00,0.00,0.0000
4533,1.26,40,0.00,0.00,0.0000
4534,1.26,41,0.00,0.00,0.0000
4535,1.26,42,0.00,0.00,0.0000
4536,1.26,43,0.00,0.00,0.0000
4537,1.26,44,0.00,0.00,0.0000
4538,1.26,45,0.00,0.00,0.0000
4539,1.26,46,0.00,0.00,0.0000
4540,1.26,47,0.00,0.00,0.0000
4541,1.26,48,0.00,0.00,0.0000
4542,1.26,49,0.00,0.00,0.0000
4543,1.26,50,0.00,0.00,0.0000
4544,1.27,8,0.00,0.00,0.0000
4545,1.27,9,0.00,0.00,0.0000
4546,1.27,10,0.00,0.00,0.0000
4547,1.27,11,0.00,0.00,0.0000
4548,1.27,12,0.00,0.00,0.0000
4549,1.27,13,0.00,0.00,0.0000
4550,1.27,14,0.00,0.00,0.0000
4551,1.27,15,0.00,0.00,0.0000
4552,1.27,16,0.00,0.00,0.0000
4553,1.27,17,0.00,0.00,0.0000
4554,1.27,18,0.00,0.00,0.0000
4555,1.27,19,0.00,0.00,0.0000
4556,1.27,20,0.00,0.00,0.0000
4557,1.27,21,0.00,0.00,0.0000
4558,1.27,22,0.00,0.00,0.0000
4559,1.27,23,0.00,0.00,0.0000
4560,1.27,24,0.00,0.00,0.0000
4561,1.27,25,0.00,0.00,0.0000
4562,1.27,26,0.00,0.00,0.0000
4563,1.27,27,0.00,0.00,0.0000
4564,1.27,28,0.00,0.00,0.0000
4565,1.27,29,0.00,0.00,0.0000
4566,1.27,30,0.00,0.00,0.0000
4567,1.27,31,0.00,0.00,0.0000
4568,1.27,32,0.00,0.00,0.0000
4569,1.27,33,0.00,0.00,0.0000
4570,1.27,34,0.00,0.00,0.0000
4571,1.27,35,0.00,0.00,0.0000
4572,1.27,36,0.00,0.00,0.0000
4573,1.27,37,0.00,0.00,0.0000
4574,1.27,38,0.00,0.00,0.0000
4575,1.27,39,0.00,0.00,0.0000
4576,1.27,40,0.00,0.00,0.0000
4577,1.27,41,0.00,0.00,0.0000
4578,1.27,42,0.00,0.00,0.0000
4579,1.27,43,0.00,0.00,0.0000
4580,1.27,44,0.00,0.00,0.0000
4581,1.27,45,0.00,0.00,0.0000
4582,1.27,46,0.00,0.00,0.0000
4583,1.27,47,0.00,0.00,0.0000
4584,1.27,48,0.00,0.00,0.0000
4585,1.27,49,0.00,0.00,0.0000
4586,1.27,50,0.00,0.00,0.0000
4587,1.28,8,0.00,0.00,0.0000
4588,1.28,9,0.00,0.00,0.0000
4589,1.28,10,0.00,0.00,0.0000
4590,1.28,11,0.00,0.00,0.0000
4591,1.28,12,0.00,0.00,0.0000
4592,1.28,13,0.00,0.00,0.0000
4593,1.28,14,0.00,0.00,0.0000
4594,1.28,15,0.00,0.00,0.0000
4595,1.28,16,0.00,0.00,0.0000
4596,1.28,17,0.00,0.00,0.0000
4597,1.28,18,0.00,0.00,0.0000
4598,1.28,19,0.00,0.00,0.0000
4599,1.28,20,0.00,0.00,0.0000
4600,1.28,21,0.00,0.00,0.0000
4601,1.28,22,0.00,0.00,0.0000
4602,1.28,23,0.00,0.00,0.0000
4603,1.28,24,0.00,0.00,0.0000
4604,1.28,25,0.00,0.00,0.0000
4605,1.28,26,0.00,0.00,0.0000
4606,1.28,27,0.00,0.00,0.0000
4607,1.28,28,0.00,0.00,0.0000
4608,1.28,29,0.00,0.00,0.0000
4609,1.28,30,0.00,0.00,0.0000
4610,1.28,31,0.00,0.00,0.0000
4611,1.28,32,0.00,0.00,0.0000
4612,1.28,33,0.00,0.00,0.0000
4613,1.28,34,0.00,0.00,0.0000
4614,1.28,35,0.00,0.00,0.0000
4615,1.28,36,0.00,0.00,0.0000
4616,1.28,37,0.00,0.00,0.0000
4617,1.28,38,0.00,0.00,0.0000
4618,1.28,39,0.00,0.00,0.0000
4619,1.28,40,0.00,0.00,0.0000
4620,1.28,41,0.00,0.00,0.0000
4621,1.28,42,0.00,0.00,0.0000
4622,1.28,43,0.00,0.00,0.0000
4623,1.28,44,0.00,0.00,0.0000
4624,1.28,45,0.00,0.00,0.0000
4625,1.28,46,0.00,0.00,0.0000
4626,1.28,47,0.00,0.00,0.0000
4627,1.28,48,0.00,0.00,0.0000
4628,1.28,49,0.00,0.00,0.0000
4629,1.28,50,0.00,0.00,0.0000
4630,1.29,8,0.00,0.00,0.0000
4631,1.29,9,0.00,0.00,0.0000
4632,1.29,10,0.00,0.00,0.0000
4633,1.29,11,0.00,0.00,0.0000
4634,1.29,12,0.00,0.00,0.0000
4635,1.29,13,0.00,0.00,0.0000
4636,1.29,14,0.00,0.00,0.0000
4637,1.29,15,0.00,0.00,0.0000
4638,1.29,16,0.00,0.00,0.0000
4639,1.29,17,0.00,0.00,0.0000
4640,1.29,18,0.00,0.00,0.0000
4641,1.29,19,0.00,0.00,0.0000
4642,1.29,20,0.00,0.00,0.0000
4643,1.29,21,0.00,0.00,0.0000
4644,1.29,22,0.00,0.00,0.0000
4645,1.29,23,0.00,0.00,0.0000
4646,1.29,24,0.00,0.00,0.0000
4647,1.29,25,0.00,0.00,0.0000
4648,1.29,26,0.00,0.00,0.0000
4649,1.29,27,0.00,0.00,0.0000
4650,1.29,28,0.00,0.00,0.0000
4651,1.29,29,0.00,0.00,0.0000
4652,1.29,30,0.00,0.00,0.0000
4653,1.29,31,0.00,0.00,0.0000
4654,1.29,32,0.00,0.00,0.0000
4655,1.29,33,0.00,0.00,0.0000
4656,1.29,34,0.00,0.00,0.0000
4657,1.29,35,0.00,0.00,0.0000
4658,1.29,36,0.00,0.00,0.0000
4659,1.29,37,0.00,0.00,0.0000
4660,1.29,38,0.00,0.00,0.0000
4661,1.29,39,0.00,0.00,0.0000
4662,1.29,40,0.00,0.00,0.0000
4663,1.29,41,0.00,0.00,0.0000
4664,1.29,42,0.00,0.00,0.0000
4665,1.29,43,0.00,0.00,0.0000
4666,1.29,44,0.00,0.00,0.0000
4667,1.29,45,0.00,0.00,0.0000
4668,1.29,46,0.00,0.00,0.0000
4669,1.29,47,0.00,0.00,0.0000
4670,1.29,48,0.00,0.00,0.0000
4671,1.29,49,0.00,0.00,0.0000
4672,1.29,50,0.00,0.00,0.0000
4673,1.3,8,0.00,0.00,0.0000
4674,1.3,9,0.00,0.00,0.0000
4675,1.3,10,0.00,0.00,0.0000
4676,1.3,11,0.00,0.00,0.0000
4677,1.3,12,0.00,0.00,0.0000
4678,1.3,13,0.00,0.00,0.0000
4679,1.3,14,0.00,0.00,0.0000
4680,1.3,15,0.00,0.00,0.0000
4681,1.3,16,0.00,0.00,0.0000
4682,1.3,17,0.00,0.00,0.0000
4683,1.3,18,0.00,0.00,0.0000
4684,1.3,19,0.00,0.00,0.0000
4685,1.3,20,0.00,0.00,0.0000
4686,1.3,21,0.00,0.00,0.0000
4687,1.3,22,0.00,0.00,0.0000
4688,1.3,23,0.00,0.00,0.0000
4689,1.3,24,0.00,0.00,0.0000
4690,1.3,25,0.00,0.00,0.0000
4691,1.3,26,0.00,0.00,0.0000
4692,1.3,27,0.00,0.00,0.0000
4693,1.3,28,0.00,0.00,0.0000
4694,1.3,29,0.00,0.00,0.0000
4695,1.3,30,0.00,0.00,0.0000
4696,1.3,31,0.00,0.00,0.0000
4697,1.3,32,0.00,0.00,0.0000
4698,1.3,33,0.00,0.00,0.0000
4699,1.3,34,0.00,0.00,0.0000
4700,1.3,35,0.00,0.00,0.0000
4701,1.3,36,0.00,0.00,0.0000
4702,1.3,37,0.00,0.00,0.0000
4703,1.3,38,0.00,0.00,0.0000
4704,1.3,39,0.00,0.00,0.0000
4705,1.3,40,0.00,0.00,0.0000
4706,1.3,41,0.00,0.00,0.0000
4707,1.3,42,0.00,0.00,0.0000
4708,1.3,43,0.00,0.00,0.0000
4709,1.3,44,0.00,0.00,0.0000
4710,1.3,45,0.00,0.00,0.0000
4711,1.3,46,0.00,0.00,0.0000
4712,1.3,47,0.00,0.00,0.0000
4713,1.3,48,0.00,0.00,0.0000
4714,1.3,49,0.00,0.00,0.0000
4715,1.3,50,0.00,0.00,0.0000
4716,1.31,8,0.00,0.00,0.0000
4717,1.31,9,0.00,0.00,0.0000
4718,1.31,10,0.00,0.00,0.0000
4719,1.31,11,0.00,0.00,0.0000
4720,1.31,12,0.00,0.00,0.0000
4721,1.31,13,0.00,0.00,0.0000
4722,1.31,14,0.00,0.00,0.0000
4723,1.31,15,0.00,0.00,0.0000
4724,1.31,16,0.00,0.00,0.0000
4725,1.31,17,0.00,0.00,0.0000
4726,1.31,18,0.00,0.00,0.0000
4727,1.31,19,0.00,0.00,0.0000
4728,1.31,20,0.00,0.00,0.0000
4729,1.31,21,0.00,0.00,0.0000
4730,1.31,22,0.00,0.00,0.0000
4731,1.31,23,0.00,0.00,0.0000
4732,1.31,24,0.00,0.00,0.0000
4733,1.31,25,0.00,0.00,0.0000
4734,1.31,26,0.00,0.00,0.0000
4735,1.31,27,0.00,0.00,0.0000
4736,1.31,28,0.00,0.00,0.0000
4737,1.31,29,0.00,0.00,0.0000
4738,1.31,30,0.00,0.00,0.0000
4739,1.31,31,0.00,0.00,0.0000
4740,1.31,32,0.00,0.00,0.0000
4741,1.31,33,0.00,0.00,0.0000
4742,1.31,34,0.00,0.00,0.0000
4743,1.31,35,0.00,0.00,0.0000
4744,1.31,36,0.00,0.00,0.0000
4745,1.31,37,0.00,0.00,0.0000
4746,1.31,38,0.00,0.00,0.0000
4747,1.31,39,0.00,0.00,0.0000
4748,1.31,40,0.00,0.00,0.0000
4749,1.31,41,0.00,0.00,0.0000
4750,1.31,42,0.00,0.00,0.0000
4751,1.31,43,0.00,0.00,0.0000
4752,1.31,44,0.00,0.00,0.0000
4753,1.31,45,0.00,0.00,0.0000
4754,1.31,46,0.00,0.00,0.0000
4755,1.31,47,0.00,0.00,0.0000
4756,1.31,48,0.00,0.00,0.0000
4757,1.31,49,0.00,0.00,0.0000
4758,1.31,50,0.00,0.00,0.0000
4759,1.32,8,0.00,0.00,0.0000
4760,1.32,9,0.00,0.00,0.0000
4761,1.32,10,0.00,0.00,0.0000
4762,1.32,11,0.00,0.00,0.0000
4763,1.32,12,0.00,0.00,0.0000
4764,1.32,13,0.00,0.00,0.0000
4765,1.32,14,0.00,0.00,0.0000
4766,1.32,15,0.00,0.00,0.0000
4767,1.32,16,0.00,0.00,0.0000
4768,1.32,17,0.00,0.00,0.0000
4769,1.32,18,0.00,0.00,0.0000
4770,1.32,19,0.00,0.00,0.0000
4771,1.32,20,0.00,0.00,0.0000
4772,1.32,21,0.00,0.00,0.0000
4773,1.32,22,0.00,0.00,0.0000
4774,1.32,23,0.00,0.00,0.0000
4775,1.32,24,0.00,0.00,0.0000
4776,1.32,25,0.00,0.00,0.0000
4777,1.32,26,0.00,0.00,0.0000
4778,1.32,27,0.00,0.00,0.0000
4779,1.32,28,0.00,0.00,0.0000
4780,1.32,29,0.00,0.00,0.0000
4781,1.32,30,0.00,0.00,0.0000
4782,1.32,31,0.00,0.00,0.0000
